Voltage (V),Current (A)
-14.240000000000038,-2.03287e-06
-14.230000000000038,-2.033745e-06
-14.220000000000038,-2.033191e-06
-14.210000000000038,-2.027607e-06
-14.200000000000038,-2.019173e-06
-14.190000000000039,-2.020868e-06
-14.180000000000039,-2.025027e-06
-14.170000000000039,-2.020626e-06
-14.16000000000004,-2.018818e-06
-14.15000000000004,-2.014667e-06
-14.14000000000004,-2.00981e-06
-14.13000000000004,-2.014774e-06
-14.12000000000004,-2.006683e-06
-14.11000000000004,-2.005391e-06
-14.10000000000004,-2.001983e-06
-14.09000000000004,-2.00648e-06
-14.080000000000041,-2.007352e-06
-14.070000000000041,-2.005968e-06
-14.060000000000041,-2.00014e-06
-14.050000000000042,-2.003177e-06
-14.040000000000042,-2.002372e-06
-14.030000000000042,-1.99691e-06
-14.020000000000042,-1.995366e-06
-14.010000000000042,-1.991889e-06
-14.000000000000043,-1.9911e-06
-13.990000000000043,-1.98787e-06
-13.980000000000043,-1.9896e-06
-13.970000000000043,-1.988545e-06
-13.960000000000043,-1.988778e-06
-13.950000000000044,-1.984046e-06
-13.940000000000044,-1.989384e-06
-13.930000000000044,-1.982055e-06
-13.920000000000044,-1.978441e-06
-13.910000000000045,-1.978842e-06
-13.900000000000045,-1.977683e-06
-13.890000000000045,-1.975746e-06
-13.880000000000045,-1.970722e-06
-13.870000000000045,-1.968509e-06
-13.860000000000046,-1.966497e-06
-13.850000000000046,-1.965934e-06
-13.840000000000046,-1.960937e-06
-13.830000000000046,-1.965644e-06
-13.820000000000046,-1.965793e-06
-13.810000000000047,-1.963789e-06
-13.800000000000047,-1.965587e-06
-13.790000000000047,-1.959923e-06
-13.780000000000047,-1.95469e-06
-13.770000000000048,-1.953177e-06
-13.760000000000048,-1.950676e-06
-13.750000000000048,-1.952437e-06
-13.740000000000048,-1.951372e-06
-13.730000000000048,-1.954089e-06
-13.720000000000049,-1.951579e-06
-13.710000000000049,-1.948598e-06
-13.700000000000049,-1.947308e-06
-13.69000000000005,-1.945489e-06
-13.68000000000005,-1.943758e-06
-13.67000000000005,-1.941473e-06
-13.66000000000005,-1.937188e-06
-13.65000000000005,-1.938493e-06
-13.64000000000005,-1.934167e-06
-13.63000000000005,-1.937476e-06
-13.62000000000005,-1.938831e-06
-13.610000000000051,-1.935873e-06
-13.600000000000051,-1.935267e-06
-13.590000000000051,-1.930133e-06
-13.580000000000052,-1.927039e-06
-13.570000000000052,-1.92908e-06
-13.560000000000052,-1.926487e-06
-13.550000000000052,-1.925855e-06
-13.540000000000052,-1.927267e-06
-13.530000000000053,-1.926894e-06
-13.520000000000053,-1.923039e-06
-13.510000000000053,-1.92276e-06
-13.500000000000053,-1.928241e-06
-13.490000000000054,-1.921866e-06
-13.480000000000054,-1.929621e-06
-13.470000000000054,-1.927648e-06
-13.460000000000054,-1.92995e-06
-13.450000000000054,-1.93236e-06
-13.440000000000055,-1.928272e-06
-13.430000000000055,-1.925732e-06
-13.420000000000055,-1.930505e-06
-13.410000000000055,-1.930903e-06
-13.400000000000055,-1.931694e-06
-13.390000000000056,-1.932996e-06
-13.380000000000056,-1.929774e-06
-13.370000000000056,-1.929299e-06
-13.360000000000056,-1.932657e-06
-13.350000000000056,-1.930004e-06
-13.340000000000057,-1.936223e-06
-13.330000000000057,-1.935489e-06
-13.320000000000057,-1.931927e-06
-13.310000000000057,-1.931533e-06
-13.300000000000058,-1.930542e-06
-13.290000000000058,-1.929749e-06
-13.280000000000058,-1.927962e-06
-13.270000000000058,-1.92822e-06
-13.260000000000058,-1.921749e-06
-13.250000000000059,-1.918907e-06
-13.240000000000059,-1.917555e-06
-13.230000000000059,-1.913035e-06
-13.22000000000006,-1.910862e-06
-13.21000000000006,-1.912663e-06
-13.20000000000006,-1.913856e-06
-13.19000000000006,-1.908893e-06
-13.18000000000006,-1.912716e-06
-13.17000000000006,-1.913849e-06
-13.16000000000006,-1.90944e-06
-13.15000000000006,-1.911419e-06
-13.140000000000061,-1.908122e-06
-13.130000000000061,-1.900827e-06
-13.120000000000061,-1.901146e-06
-13.110000000000062,-1.899042e-06
-13.100000000000062,-1.897587e-06
-13.090000000000062,-1.897916e-06
-13.080000000000062,-1.899923e-06
-13.070000000000062,-1.898343e-06
-13.060000000000063,-1.897549e-06
-13.050000000000063,-1.898458e-06
-13.040000000000063,-1.894617e-06
-13.030000000000063,-1.895377e-06
-13.020000000000064,-1.89363e-06
-13.010000000000064,-1.893104e-06
-13.000000000000064,-1.890151e-06
-12.990000000000064,-1.88623e-06
-12.980000000000064,-1.884601e-06
-12.970000000000065,-1.888369e-06
-12.960000000000065,-1.884458e-06
-12.950000000000065,-1.880662e-06
-12.940000000000065,-1.878324e-06
-12.930000000000065,-1.879973e-06
-12.920000000000066,-1.879858e-06
-12.910000000000066,-1.878749e-06
-12.900000000000066,-1.877647e-06
-12.890000000000066,-1.874213e-06
-12.880000000000067,-1.874392e-06
-12.870000000000067,-1.875153e-06
-12.860000000000067,-1.871707e-06
-12.850000000000067,-1.872378e-06
-12.840000000000067,-1.867274e-06
-12.830000000000068,-1.867028e-06
-12.820000000000068,-1.861337e-06
-12.810000000000068,-1.864287e-06
-12.800000000000068,-1.858122e-06
-12.790000000000068,-1.856242e-06
-12.780000000000069,-1.860803e-06
-12.770000000000069,-1.860229e-06
-12.760000000000069,-1.857034e-06
-12.75000000000007,-1.858881e-06
-12.74000000000007,-1.856664e-06
-12.73000000000007,-1.859174e-06
-12.72000000000007,-1.854316e-06
-12.71000000000007,-1.856193e-06
-12.70000000000007,-1.856205e-06
-12.69000000000007,-1.853894e-06
-12.68000000000007,-1.85599e-06
-12.670000000000071,-1.844704e-06
-12.660000000000071,-1.833073e-06
-12.650000000000071,-1.838016e-06
-12.640000000000072,-1.843487e-06
-12.630000000000072,-1.843396e-06
-12.620000000000072,-1.842306e-06
-12.610000000000072,-1.848921e-06
-12.600000000000072,-1.850797e-06
-12.590000000000073,-1.850532e-06
-12.580000000000073,-1.846684e-06
-12.570000000000073,-1.84607e-06
-12.560000000000073,-1.846221e-06
-12.550000000000074,-1.852305e-06
-12.540000000000074,-1.85353e-06
-12.530000000000074,-1.854609e-06
-12.520000000000074,-1.856184e-06
-12.510000000000074,-1.852411e-06
-12.500000000000075,-1.853389e-06
-12.490000000000075,-1.849684e-06
-12.480000000000075,-1.849491e-06
-12.470000000000075,-1.84873e-06
-12.460000000000075,-1.849479e-06
-12.450000000000076,-1.847606e-06
-12.440000000000076,-1.849383e-06
-12.430000000000076,-1.840992e-06
-12.420000000000076,-1.841714e-06
-12.410000000000077,-1.837386e-06
-12.400000000000077,-1.837304e-06
-12.390000000000077,-1.835367e-06
-12.380000000000077,-1.835563e-06
-12.370000000000077,-1.835432e-06
-12.360000000000078,-1.835839e-06
-12.350000000000078,-1.830732e-06
-12.340000000000078,-1.836474e-06
-12.330000000000078,-1.83326e-06
-12.320000000000078,-1.834741e-06
-12.310000000000079,-1.83266e-06
-12.300000000000079,-1.832054e-06
-12.290000000000079,-1.830579e-06
-12.28000000000008,-1.831741e-06
-12.27000000000008,-1.827952e-06
-12.26000000000008,-1.828094e-06
-12.25000000000008,-1.82846e-06
-12.24000000000008,-1.823319e-06
-12.23000000000008,-1.824602e-06
-12.22000000000008,-1.819559e-06
-12.21000000000008,-1.815767e-06
-12.200000000000081,-1.814783e-06
-12.190000000000081,-1.820294e-06
-12.180000000000081,-1.81606e-06
-12.170000000000082,-1.813752e-06
-12.160000000000082,-1.809819e-06
-12.150000000000082,-1.810452e-06
-12.140000000000082,-1.810121e-06
-12.130000000000082,-1.810123e-06
-12.120000000000083,-1.810104e-06
-12.110000000000083,-1.819782e-06
-12.100000000000083,-1.818718e-06
-12.090000000000083,-1.813554e-06
-12.080000000000084,-1.821451e-06
-12.070000000000084,-1.829333e-06
-12.060000000000084,-1.825968e-06
-12.050000000000084,-1.827455e-06
-12.040000000000084,-1.823649e-06
-12.030000000000085,-1.824324e-06
-12.020000000000085,-1.819767e-06
-12.010000000000085,-1.813063e-06
-12.000000000000085,-1.807017e-06
-11.990000000000085,-1.797451e-06
-11.980000000000086,-1.795608e-06
-11.970000000000086,-1.787924e-06
-11.960000000000086,-1.790387e-06
-11.950000000000086,-1.786683e-06
-11.940000000000087,-1.784865e-06
-11.930000000000087,-1.783087e-06
-11.920000000000087,-1.782497e-06
-11.910000000000087,-1.780248e-06
-11.900000000000087,-1.778107e-06
-11.890000000000088,-1.772443e-06
-11.880000000000088,-1.778045e-06
-11.870000000000088,-1.781042e-06
-11.860000000000088,-1.786848e-06
-11.850000000000088,-1.794932e-06
-11.840000000000089,-1.792577e-06
-11.830000000000089,-1.790193e-06
-11.820000000000089,-1.79055e-06
-11.81000000000009,-1.785694e-06
-11.80000000000009,-1.783577e-06
-11.79000000000009,-1.774672e-06
-11.78000000000009,-1.768947e-06
-11.77000000000009,-1.767282e-06
-11.76000000000009,-1.764956e-06
-11.75000000000009,-1.760685e-06
-11.74000000000009,-1.75668e-06
-11.730000000000091,-1.756533e-06
-11.720000000000091,-1.755534e-06
-11.710000000000091,-1.754187e-06
-11.700000000000092,-1.754438e-06
-11.690000000000092,-1.749893e-06
-11.680000000000092,-1.752362e-06
-11.670000000000092,-1.749707e-06
-11.660000000000093,-1.749145e-06
-11.650000000000093,-1.748479e-06
-11.640000000000093,-1.747089e-06
-11.630000000000093,-1.745859e-06
-11.620000000000093,-1.745425e-06
-11.610000000000094,-1.742073e-06
-11.600000000000094,-1.735908e-06
-11.590000000000094,-1.737067e-06
-11.580000000000094,-1.738084e-06
-11.570000000000094,-1.736609e-06
-11.560000000000095,-1.732481e-06
-11.550000000000095,-1.735899e-06
-11.540000000000095,-1.732583e-06
-11.530000000000095,-1.729921e-06
-11.520000000000095,-1.737118e-06
-11.510000000000096,-1.737325e-06
-11.500000000000096,-1.739166e-06
-11.490000000000096,-1.734896e-06
-11.480000000000096,-1.728442e-06
-11.470000000000097,-1.721609e-06
-11.460000000000097,-1.721063e-06
-11.450000000000097,-1.717872e-06
-11.440000000000097,-1.716316e-06
-11.430000000000097,-1.716621e-06
-11.420000000000098,-1.713608e-06
-11.410000000000098,-1.711824e-06
-11.400000000000098,-1.71444e-06
-11.390000000000098,-1.711921e-06
-11.380000000000098,-1.711561e-06
-11.370000000000099,-1.709369e-06
-11.360000000000099,-1.706666e-06
-11.3500000000001,-1.702094e-06
-11.3400000000001,-1.702242e-06
-11.3300000000001,-1.700091e-06
-11.3200000000001,-1.698769e-06
-11.3100000000001,-1.696426e-06
-11.3000000000001,-1.696748e-06
-11.2900000000001,-1.694253e-06
-11.2800000000001,-1.693229e-06
-11.2700000000001,-1.68946e-06
-11.260000000000101,-1.693107e-06
-11.250000000000101,-1.691521e-06
-11.240000000000101,-1.689005e-06
-11.230000000000102,-1.68521e-06
-11.220000000000102,-1.687446e-06
-11.210000000000102,-1.679221e-06
-11.200000000000102,-1.678123e-06
-11.190000000000103,-1.673853e-06
-11.180000000000103,-1.66858e-06
-11.170000000000103,-1.667632e-06
-11.160000000000103,-1.668245e-06
-11.150000000000103,-1.667251e-06
-11.140000000000104,-1.669239e-06
-11.130000000000104,-1.665809e-06
-11.120000000000104,-1.660514e-06
-11.110000000000104,-1.663529e-06
-11.100000000000104,-1.659706e-06
-11.090000000000105,-1.656906e-06
-11.080000000000105,-1.657033e-06
-11.070000000000105,-1.653642e-06
-11.060000000000105,-1.65457e-06
-11.050000000000106,-1.652778e-06
-11.040000000000106,-1.652379e-06
-11.030000000000106,-1.647894e-06
-11.020000000000106,-1.647038e-06
-11.010000000000106,-1.644963e-06
-11.000000000000107,-1.640349e-06
-10.990000000000107,-1.640182e-06
-10.980000000000107,-1.639725e-06
-10.970000000000107,-1.639908e-06
-10.960000000000107,-1.635429e-06
-10.950000000000108,-1.632799e-06
-10.940000000000108,-1.630673e-06
-10.930000000000108,-1.630689e-06
-10.920000000000108,-1.629333e-06
-10.910000000000108,-1.630036e-06
-10.900000000000109,-1.627845e-06
-10.890000000000109,-1.628964e-06
-10.88000000000011,-1.623749e-06
-10.87000000000011,-1.623524e-06
-10.86000000000011,-1.623419e-06
-10.85000000000011,-1.622592e-06
-10.84000000000011,-1.622912e-06
-10.83000000000011,-1.625454e-06
-10.82000000000011,-1.624571e-06
-10.81000000000011,-1.624039e-06
-10.80000000000011,-1.624874e-06
-10.790000000000111,-1.627759e-06
-10.780000000000111,-1.624525e-06
-10.770000000000111,-1.624611e-06
-10.760000000000112,-1.622964e-06
-10.750000000000112,-1.620918e-06
-10.740000000000112,-1.619849e-06
-10.730000000000112,-1.618159e-06
-10.720000000000113,-1.61882e-06
-10.710000000000113,-1.615788e-06
-10.700000000000113,-1.618473e-06
-10.690000000000113,-1.615744e-06
-10.680000000000113,-1.61319e-06
-10.670000000000114,-1.613009e-06
-10.660000000000114,-1.61257e-06
-10.650000000000114,-1.609484e-06
-10.640000000000114,-1.6097e-06
-10.630000000000114,-1.614244e-06
-10.620000000000115,-1.614218e-06
-10.610000000000115,-1.613921e-06
-10.600000000000115,-1.611427e-06
-10.590000000000115,-1.61495e-06
-10.580000000000116,-1.613115e-06
-10.570000000000116,-1.611645e-06
-10.560000000000116,-1.613969e-06
-10.550000000000116,-1.61048e-06
-10.540000000000116,-1.609927e-06
-10.530000000000117,-1.605807e-06
-10.520000000000117,-1.605323e-06
-10.510000000000117,-1.600519e-06
-10.500000000000117,-1.598421e-06
-10.490000000000117,-1.596495e-06
-10.480000000000118,-1.594625e-06
-10.470000000000118,-1.587967e-06
-10.460000000000118,-1.586956e-06
-10.450000000000118,-1.585041e-06
-10.440000000000119,-1.582146e-06
-10.430000000000119,-1.586908e-06
-10.420000000000119,-1.585151e-06
-10.41000000000012,-1.583718e-06
-10.40000000000012,-1.583926e-06
-10.39000000000012,-1.582598e-06
-10.38000000000012,-1.580951e-06
-10.37000000000012,-1.583724e-06
-10.36000000000012,-1.578219e-06
-10.35000000000012,-1.577293e-06
-10.34000000000012,-1.577023e-06
-10.33000000000012,-1.574473e-06
-10.320000000000121,-1.573239e-06
-10.310000000000121,-1.575406e-06
-10.300000000000122,-1.575305e-06
-10.290000000000122,-1.57234e-06
-10.280000000000122,-1.569529e-06
-10.270000000000122,-1.567618e-06
-10.260000000000122,-1.56749e-06
-10.250000000000123,-1.565576e-06
-10.240000000000123,-1.564238e-06
-10.230000000000123,-1.564563e-06
-10.220000000000123,-1.56109e-06
-10.210000000000123,-1.572019e-06
-10.200000000000124,-1.564728e-06
-10.190000000000124,-1.561784e-06
-10.180000000000124,-1.566387e-06
-10.170000000000124,-1.564275e-06
-10.160000000000124,-1.562709e-06
-10.150000000000125,-1.567797e-06
-10.140000000000125,-1.56731e-06
-10.130000000000125,-1.567024e-06
-10.120000000000125,-1.563612e-06
-10.110000000000126,-1.55509e-06
-10.100000000000126,-1.556266e-06
-10.090000000000126,-1.553439e-06
-10.080000000000126,-1.551274e-06
-10.070000000000126,-1.549766e-06
-10.060000000000127,-1.54882e-06
-10.050000000000127,-1.544636e-06
-10.040000000000127,-1.543307e-06
-10.030000000000127,-1.539694e-06
-10.020000000000127,-1.539741e-06
-10.010000000000128,-1.539066e-06
-10.000000000000128,-1.533906e-06
-9.990000000000128,-1.534584e-06
-9.980000000000128,-1.532361e-06
-9.970000000000129,-1.53389e-06
-9.960000000000129,-1.528473e-06
-9.950000000000129,-1.526457e-06
-9.94000000000013,-1.526197e-06
-9.93000000000013,-1.526623e-06
-9.92000000000013,-1.524696e-06
-9.91000000000013,-1.518625e-06
-9.90000000000013,-1.518078e-06
-9.89000000000013,-1.518538e-06
-9.88000000000013,-1.515647e-06
-9.87000000000013,-1.510348e-06
-9.86000000000013,-1.50908e-06
-9.850000000000131,-1.502505e-06
-9.840000000000131,-1.50493e-06
-9.830000000000132,-1.500804e-06
-9.820000000000132,-1.493404e-06
-9.810000000000132,-1.499926e-06
-9.800000000000132,-1.503099e-06
-9.790000000000132,-1.500422e-06
-9.780000000000133,-1.499184e-06
-9.770000000000133,-1.497577e-06
-9.760000000000133,-1.493901e-06
-9.750000000000133,-1.492005e-06
-9.740000000000133,-1.491892e-06
-9.730000000000134,-1.491169e-06
-9.720000000000134,-1.4897e-06
-9.710000000000134,-1.487323e-06
-9.700000000000134,-1.489173e-06
-9.690000000000135,-1.490666e-06
-9.680000000000135,-1.487013e-06
-9.670000000000135,-1.482667e-06
-9.660000000000135,-1.478707e-06
-9.650000000000135,-1.484366e-06
-9.640000000000136,-1.482534e-06
-9.630000000000136,-1.485491e-06
-9.620000000000136,-1.479261e-06
-9.610000000000136,-1.472243e-06
-9.600000000000136,-1.471318e-06
-9.590000000000137,-1.472685e-06
-9.580000000000137,-1.471191e-06
-9.570000000000137,-1.465187e-06
-9.560000000000137,-1.463795e-06
-9.550000000000137,-1.464895e-06
-9.540000000000138,-1.46463e-06
-9.530000000000138,-1.467082e-06
-9.520000000000138,-1.459242e-06
-9.510000000000138,-1.461791e-06
-9.500000000000139,-1.459666e-06
-9.490000000000139,-1.457996e-06
-9.480000000000139,-1.454387e-06
-9.47000000000014,-1.453915e-06
-9.46000000000014,-1.452915e-06
-9.45000000000014,-1.44967e-06
-9.44000000000014,-1.449638e-06
-9.43000000000014,-1.448704e-06
-9.42000000000014,-1.451491e-06
-9.41000000000014,-1.444954e-06
-9.40000000000014,-1.44632e-06
-9.390000000000141,-1.44858e-06
-9.380000000000141,-1.437606e-06
-9.370000000000141,-1.444397e-06
-9.360000000000142,-1.444476e-06
-9.350000000000142,-1.443416e-06
-9.340000000000142,-1.440127e-06
-9.330000000000142,-1.437715e-06
-9.320000000000142,-1.435476e-06
-9.310000000000143,-1.436251e-06
-9.300000000000143,-1.435842e-06
-9.290000000000143,-1.432947e-06
-9.280000000000143,-1.437363e-06
-9.270000000000143,-1.436719e-06
-9.260000000000144,-1.436046e-06
-9.250000000000144,-1.431697e-06
-9.240000000000144,-1.43029e-06
-9.230000000000144,-1.434441e-06
-9.220000000000145,-1.432839e-06
-9.210000000000145,-1.431091e-06
-9.200000000000145,-1.426738e-06
-9.190000000000145,-1.428618e-06
-9.180000000000145,-1.42673e-06
-9.170000000000146,-1.424801e-06
-9.160000000000146,-1.427115e-06
-9.150000000000146,-1.426293e-06
-9.140000000000146,-1.425819e-06
-9.130000000000146,-1.425587e-06
-9.120000000000147,-1.425972e-06
-9.110000000000147,-1.424912e-06
-9.100000000000147,-1.42338e-06
-9.090000000000147,-1.421121e-06
-9.080000000000148,-1.420518e-06
-9.070000000000148,-1.416799e-06
-9.060000000000148,-1.416015e-06
-9.050000000000148,-1.414834e-06
-9.040000000000148,-1.412301e-06
-9.030000000000149,-1.411459e-06
-9.020000000000149,-1.411265e-06
-9.010000000000149,-1.410971e-06
-9.00000000000015,-1.408665e-06
-8.99000000000015,-1.405811e-06
-8.98000000000015,-1.401689e-06
-8.97000000000015,-1.398921e-06
-8.96000000000015,-1.399966e-06
-8.95000000000015,-1.399007e-06
-8.94000000000015,-1.399354e-06
-8.93000000000015,-1.396821e-06
-8.920000000000151,-1.393995e-06
-8.910000000000151,-1.393494e-06
-8.900000000000151,-1.394022e-06
-8.890000000000152,-1.390971e-06
-8.880000000000152,-1.39442e-06
-8.870000000000152,-1.389394e-06
-8.860000000000152,-1.393659e-06
-8.850000000000152,-1.38836e-06
-8.840000000000153,-1.389428e-06
-8.830000000000153,-1.389285e-06
-8.820000000000153,-1.386461e-06
-8.810000000000153,-1.382803e-06
-8.800000000000153,-1.388157e-06
-8.790000000000154,-1.383405e-06
-8.780000000000154,-1.385868e-06
-8.770000000000154,-1.389329e-06
-8.760000000000154,-1.385202e-06
-8.750000000000155,-1.382108e-06
-8.740000000000155,-1.376353e-06
-8.730000000000155,-1.37847e-06
-8.720000000000155,-1.382642e-06
-8.710000000000155,-1.376718e-06
-8.700000000000156,-1.372211e-06
-8.690000000000156,-1.378385e-06
-8.680000000000156,-1.388545e-06
-8.670000000000156,-1.37851e-06
-8.660000000000156,-1.375746e-06
-8.650000000000157,-1.377786e-06
-8.640000000000157,-1.376335e-06
-8.630000000000157,-1.381279e-06
-8.620000000000157,-1.382998e-06
-8.610000000000158,-1.381561e-06
-8.600000000000158,-1.381494e-06
-8.590000000000158,-1.378904e-06
-8.580000000000158,-1.375933e-06
-8.570000000000158,-1.372475e-06
-8.560000000000159,-1.370965e-06
-8.550000000000159,-1.365362e-06
-8.540000000000159,-1.368309e-06
-8.53000000000016,-1.370393e-06
-8.52000000000016,-1.366817e-06
-8.51000000000016,-1.366134e-06
-8.50000000000016,-1.364112e-06
-8.49000000000016,-1.362167e-06
-8.48000000000016,-1.356461e-06
-8.47000000000016,-1.356334e-06
-8.46000000000016,-1.353362e-06
-8.450000000000161,-1.356076e-06
-8.440000000000161,-1.347501e-06
-8.430000000000161,-1.349039e-06
-8.420000000000162,-1.352888e-06
-8.410000000000162,-1.352516e-06
-8.400000000000162,-1.347834e-06
-8.390000000000162,-1.345512e-06
-8.380000000000162,-1.342883e-06
-8.370000000000163,-1.341946e-06
-8.360000000000163,-1.34472e-06
-8.350000000000163,-1.339627e-06
-8.340000000000163,-1.336372e-06
-8.330000000000163,-1.33436e-06
-8.320000000000164,-1.335567e-06
-8.310000000000164,-1.332447e-06
-8.300000000000164,-1.333483e-06
-8.290000000000164,-1.334229e-06
-8.280000000000165,-1.328079e-06
-8.270000000000165,-1.33028e-06
-8.260000000000165,-1.325638e-06
-8.250000000000165,-1.326129e-06
-8.240000000000165,-1.323641e-06
-8.230000000000166,-1.322392e-06
-8.220000000000166,-1.320219e-06
-8.210000000000166,-1.320759e-06
-8.200000000000166,-1.319352e-06
-8.190000000000166,-1.319173e-06
-8.180000000000167,-1.319296e-06
-8.170000000000167,-1.3165e-06
-8.160000000000167,-1.314918e-06
-8.150000000000167,-1.312496e-06
-8.140000000000168,-1.310497e-06
-8.130000000000168,-1.308863e-06
-8.120000000000168,-1.308686e-06
-8.110000000000168,-1.308948e-06
-8.100000000000168,-1.30528e-06
-8.090000000000169,-1.308284e-06
-8.080000000000169,-1.303936e-06
-8.070000000000169,-1.307405e-06
-8.06000000000017,-1.305265e-06
-8.05000000000017,-1.303449e-06
-8.04000000000017,-1.301239e-06
-8.03000000000017,-1.301573e-06
-8.02000000000017,-1.30179e-06
-8.01000000000017,-1.300261e-06
-8.00000000000017,-1.300408e-06
-7.990000000000171,-1.294851e-06
-7.980000000000171,-1.294934e-06
-7.970000000000171,-1.293669e-06
-7.960000000000171,-1.290224e-06
-7.950000000000172,-1.28685e-06
-7.940000000000172,-1.285995e-06
-7.930000000000172,-1.28903e-06
-7.920000000000172,-1.29124e-06
-7.9100000000001724,-1.288998e-06
-7.900000000000173,-1.286384e-06
-7.890000000000173,-1.289246e-06
-7.880000000000173,-1.280367e-06
-7.870000000000173,-1.281247e-06
-7.8600000000001735,-1.278806e-06
-7.850000000000174,-1.281315e-06
-7.840000000000174,-1.285097e-06
-7.830000000000174,-1.282611e-06
-7.820000000000174,-1.281123e-06
-7.810000000000175,-1.276485e-06
-7.800000000000175,-1.2752e-06
-7.790000000000175,-1.27503e-06
-7.780000000000175,-1.275429e-06
-7.770000000000175,-1.27472e-06
-7.760000000000176,-1.27394e-06
-7.750000000000176,-1.275398e-06
-7.740000000000176,-1.269538e-06
-7.730000000000176,-1.268232e-06
-7.7200000000001765,-1.266955e-06
-7.710000000000177,-1.266709e-06
-7.700000000000177,-1.266777e-06
-7.690000000000177,-1.264017e-06
-7.680000000000177,-1.261459e-06
-7.670000000000178,-1.259415e-06
-7.660000000000178,-1.257426e-06
-7.650000000000178,-1.25859e-06
-7.640000000000178,-1.254965e-06
-7.630000000000178,-1.258153e-06
-7.620000000000179,-1.262218e-06
-7.610000000000179,-1.257771e-06
-7.600000000000179,-1.253585e-06
-7.590000000000179,-1.250891e-06
-7.5800000000001795,-1.250524e-06
-7.57000000000018,-1.249902e-06
-7.56000000000018,-1.246965e-06
-7.55000000000018,-1.246074e-06
-7.54000000000018,-1.244978e-06
-7.5300000000001805,-1.243655e-06
-7.520000000000181,-1.243338e-06
-7.510000000000181,-1.247453e-06
-7.500000000000181,-1.24186e-06
-7.490000000000181,-1.24007e-06
-7.480000000000182,-1.237665e-06
-7.470000000000182,-1.235587e-06
-7.460000000000182,-1.238282e-06
-7.450000000000182,-1.235019e-06
-7.4400000000001825,-1.235537e-06
-7.430000000000183,-1.236874e-06
-7.420000000000183,-1.235519e-06
-7.410000000000183,-1.236484e-06
-7.400000000000183,-1.241354e-06
-7.3900000000001835,-1.238334e-06
-7.380000000000184,-1.23635e-06
-7.370000000000184,-1.236712e-06
-7.360000000000184,-1.232736e-06
-7.350000000000184,-1.233369e-06
-7.340000000000185,-1.228859e-06
-7.330000000000185,-1.229519e-06
-7.320000000000185,-1.228559e-06
-7.310000000000185,-1.227925e-06
-7.3000000000001855,-1.224855e-06
-7.290000000000186,-1.228903e-06
-7.280000000000186,-1.222709e-06
-7.270000000000186,-1.218381e-06
-7.260000000000186,-1.221002e-06
-7.2500000000001865,-1.220375e-06
-7.240000000000187,-1.222231e-06
-7.230000000000187,-1.219283e-06
-7.220000000000187,-1.218699e-06
-7.210000000000187,-1.217643e-06
-7.200000000000188,-1.215201e-06
-7.190000000000188,-1.212377e-06
-7.180000000000188,-1.207334e-06
-7.170000000000188,-1.208284e-06
-7.160000000000188,-1.211697e-06
-7.150000000000189,-1.208157e-06
-7.140000000000189,-1.209633e-06
-7.130000000000189,-1.211149e-06
-7.120000000000189,-1.206514e-06
-7.1100000000001895,-1.203424e-06
-7.10000000000019,-1.203426e-06
-7.09000000000019,-1.203093e-06
-7.08000000000019,-1.202665e-06
-7.07000000000019,-1.198883e-06
-7.060000000000191,-1.200035e-06
-7.050000000000191,-1.198858e-06
-7.040000000000191,-1.196835e-06
-7.030000000000191,-1.195829e-06
-7.020000000000191,-1.194864e-06
-7.010000000000192,-1.194022e-06
-7.000000000000192,-1.192888e-06
-6.990000000000192,-1.194231e-06
-6.980000000000192,-1.195657e-06
-6.9700000000001925,-1.191052e-06
-6.960000000000193,-1.190763e-06
-6.950000000000193,-1.188729e-06
-6.940000000000193,-1.188306e-06
-6.930000000000193,-1.186658e-06
-6.9200000000001936,-1.184449e-06
-6.910000000000194,-1.183095e-06
-6.900000000000194,-1.184022e-06
-6.890000000000194,-1.180911e-06
-6.880000000000194,-1.181062e-06
-6.870000000000195,-1.180472e-06
-6.860000000000195,-1.178633e-06
-6.850000000000195,-1.184668e-06
-6.840000000000195,-1.185189e-06
-6.8300000000001955,-1.181742e-06
-6.820000000000196,-1.179906e-06
-6.810000000000196,-1.172419e-06
-6.800000000000196,-1.175214e-06
-6.790000000000196,-1.174765e-06
-6.7800000000001965,-1.172524e-06
-6.770000000000197,-1.170867e-06
-6.760000000000197,-1.174122e-06
-6.750000000000197,-1.174887e-06
-6.740000000000197,-1.175709e-06
-6.730000000000198,-1.167454e-06
-6.720000000000198,-1.166e-06
-6.710000000000198,-1.164224e-06
-6.700000000000198,-1.166455e-06
-6.6900000000001985,-1.157911e-06
-6.680000000000199,-1.163336e-06
-6.670000000000199,-1.160043e-06
-6.660000000000199,-1.162334e-06
-6.650000000000199,-1.161286e-06
-6.6400000000001995,-1.159853e-06
-6.6300000000002,-1.15317e-06
-6.6200000000002,-1.154197e-06
-6.6100000000002,-1.151906e-06
-6.6000000000002,-1.155988e-06
-6.590000000000201,-1.15369e-06
-6.580000000000201,-1.149482e-06
-6.570000000000201,-1.146308e-06
-6.560000000000201,-1.147119e-06
-6.550000000000201,-1.147874e-06
-6.540000000000202,-1.148853e-06
-6.530000000000202,-1.152647e-06
-6.520000000000202,-1.143634e-06
-6.510000000000202,-1.138583e-06
-6.5000000000002025,-1.142933e-06
-6.490000000000203,-1.138459e-06
